product_id,product_name,brand,category,price,dimension,color,source_file,time_stamp,processed_timestamp
PROD000274,Setting Spray,Plum,beauty,2550.13,122x101x98 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000284,Towel Set,Usha,home,910.83,156x86x64 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000290,Laptop,Hp,Electronics,51377.46,12x179x47 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000298,Wardrobe,Nilkamal,Furniture,37562.53,95x130x25 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000301,Sunscreen SPF 50,Maybelline,beauty,2695.58,62x103x60 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000311,Laptop,Hp,Electronics,32500.87,16x102x77 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000312,Moisturizer,Mamaearth,beauty,2325.4,95x104x99 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000315,Curtains,Prestige,home,2090.5,160x142x39 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000318,Air Freshener,Cello,home,2119.74,149x44x91 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000324,Dressing Table,Wakefit,Furniture,35098.63,85x69x32 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000336,Face Serum,Mamaearth,beauty,939.8,27x21x76 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000340,Yoga   Leggings,Levi's,clothing,2207.49,168x165x82 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000344,Towel Set,Milton,home,3331.98,101x65x58 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000345,Folding Bed,Hometown,Furniture,23792.21,49x157x29 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000346,Night Cream,L'oreal,beauty,2161.31,55x101x57 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000349,Laptop,Hp,Electronics,73946.96,164x120x89 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000362,Setting Spray,Maybelline,beauty,2043.14,199x108x67 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000366,DSLR Camera,Lg,Electronics,58346.92,147x18x10 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000368,Smartwatch,Apple,Electronics,55669.5,113x135x58 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000372,Cargo Pants,Allen Solly,clothing,2710.22,39x16x37 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000384,Floor Rug,Philips,home,3602.79,48x132x26 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000388,Indoor Plant Pot,Borosil,home,2842.53,92x111x17 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000390,Bookshelf,Ikea,Furniture,41206.91,106x81x38 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000391,Saree,Roadster,clothing,2716.49,15x52x7 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000392,Cricket Bat,Puma,sports,11333.58,74x172x97 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000399,Cargo Pants,Levi's,clothing,2972.57,155x177x53 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000410,Face Wash,L'oreal,beauty,1826.99,52x86x96 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000413,Laptop,Samsung,Electronics,42477.67,12x111x9 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000414,Wristwatch,Levi's,clothing,1805.17,179x29x92 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000418,Cotton T-Shirt,Fabindia,clothing,1981.27,62x192x48 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000421,Dumbbells,Cosco,sports,12392.46,145x200x62 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000426,Laptop,Dell,Electronics,53385.06,31x88x86 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000431,Exfoliating Scrub,L'oreal,beauty,1170.89,100x139x43 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000439,Office Chair,Ikea,Furniture,49826.04,98x176x37 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000441,Bean Bag,Woodenstreet,Furniture,30266.43,173x168x98 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000458,Curtains,Bajaj,home,816.3,144x38x56 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000462,Eyeshadow Palette,Forest Essentials,beauty,2041.56,22x71x94 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000463,Shuttlecocks,Skechers,sports,9933.9,191x184x56 cm,other,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000466,Wall   Shelf,Pepperfry,Furniture,33972.44,82x151x87 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000467,Yoga Mat,Speedo,sports,14003.26,145x20x97 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000480,DSLR Camera,Sony,Electronics,80472.45,23x139x88 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000481,Water Purifier,Usha,home,3000.98,177x56x42 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000485,Laundry Basket,Bombay Dyeing,home,1030.45,25x135x75 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000491,Three-Seater Sofa,Ikea,Furniture,36954.32,30x16x82 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000501,Earbuds,Apple,Electronics,50932.99,109x51x16 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000505,Fitness Tracker,Sony,Electronics,57821.29,139x91x25 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000507,Camera,Sony,Electronics,20982.51,143x105x31 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000511,Kettlebell,Cosco,sports,6859.97,151x193x70 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000513,Face Wash,Forest Essentials,beauty,2264.44,8x174x92 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000518,Hockey Stick,Under Armour,sports,18831.93,123x47x86 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000523,Badminton Racket,Yonex,sports,14831.43,31x55x4 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000524,Ankle Boots,Fabindia,clothing,1267.51,45x123x11 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000531,Straightener,Forest Essentials,beauty,2166.34,32x97x61 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000533,Saree,Wrogn,clothing,2118.82,137x63x54 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000534,Wall Clock,Prestige,home,2199.13,34x102x58 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000543,Mascara,Mamaearth,beauty,1962.72,7x100x46 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000557,Exfoliating Scrub,The Derma Co,beauty,1886.08,92x16x32 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000559,Cotton T-Shirt,Fabindia,clothing,3141.8,50x19x90 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000561,Baseball   Cap,Fabindia,clothing,1349.0,65x151x93 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000580,Power Bank,Oneplus,Electronics,69363.69,128x124x95 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000581,Moisturizer,Sugar Cosmetics,beauty,1146.07,73x134x53 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000583,Smart Home Hub,Realme,Electronics,41474.1,121x198x54 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000584,Perfume,The Derma Co,beauty,1794.9,155x32x22 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000590,Badminton Racket,Yonex,sports,8332.7,141x143x65 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000597,Badminton Racket,Nivia,sports,5516.94,181x107x34 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000600,Ironing Board,Usha,home,2587.64,14x66x47 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000602,Wristwatch,Fabindia,clothing,3376.94,101x58x88 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000603,Football,Nivia,sports,11717.83,62x80x56 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000605,Shoes,Yonex,sports,16927.91,53x86x57 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000616,Dining Table,Hometown,Furniture,23995.73,67x193x21 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000617,Belt,Wrogn,clothing,4639.36,190x135x66 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000620,Tracksuit,Adidas,clothing,2899.68,40x33x87 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000624,Body Lotion,Lakme,beauty,1883.78,123x81x81 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000627,Drone,Lg,Electronics,69653.27,145x44x24 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000631,Vase,Milton,home,1779.63,200x52x27 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000634,T-shirt,H&m,clothing,2894.7,35x42x19 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000636,Moisturizer,Plum,beauty,1343.91,113x99x74 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000638,Mascara,L'oreal,beauty,1667.96,155x188x71 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000640,Laptop,Hp,Electronics,60528.77,73x81x91 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000642,Denim Jacket,Peter England,clothing,2684.59,185x130x91 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000644,Kitchen Storage Jars,Borosil,home,3454.52,123x31x39 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000645,Moisturizer,Sugar Cosmetics,beauty,1608.14,108x153x33 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000646,Golf Club,Puma,sports,6759.91,80x49x80 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000653,Agility Ladder,Cosco,sports,6317.21,139x20x55 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000654,Shoe Rack,Woodenstreet,Furniture,20887.95,87x179x35 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000659,Soundbar,Lg,Electronics,50641.46,129x175x22 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000660,Indoor Plant Pot,Welspun,home,4171.33,20x165x31 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000664,Vase,Philips,home,2169.3,18x117x99 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000668,Body Lotion,Plum,beauty,1971.34,159x67x16 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000671,Nightstand,Woodenstreet,Furniture,28249.2,168x151x67 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000672,Tracksuit,Adidas,clothing,4577.5,88x145x84 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000674,Eyeshadow Palette,Mamaearth,beauty,1328.79,110x50x72 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000678,Sideboard,Urban Ladder,Furniture,29701.66,22x45x29 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000680,Air Freshener,Welspun,home,2727.26,97x176x40 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000682,Bookshelf,Ikea,Furniture,36909.77,155x140x43 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000683,Computer Table,Nilkamal,Furniture,36447.55,143x193x13 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000689,Laptop,Realme,Electronics,45238.53,144x165x11 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000691,Sports Bottle,Puma,sports,15613.91,99x106x82 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000695,External Hard Drive,Lg,Electronics,43154.02,58x170x45 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000700,Resistance Bands,Nivia,sports,10304.23,75x98x53 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000713,Setting Spray,Minimalist,beauty,2287.86,128x110x42 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000714,Dumbbells,Puma,sports,11218.38,16x91x69 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000721,Bed Sheets,Cello,home,2552.7,33x33x10 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000724,TV Unit,Ikea,Furniture,27297.46,48x127x36 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000730,Ankle Boots,Biba,clothing,2101.12,98x90x38 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000732,Doormat,Welspun,home,4080.72,99x14x7 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000735,Soundbar,Realme,Electronics,55549.21,146x148x54 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000747,Air Freshener,Philips,home,1715.9,35x158x38 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000752,Wristwatch,Biba,clothing,2330.2,175x143x37 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000757,Running Shoes,Adidas,clothing,3704.07,33x169x4 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000758,Leather Jacket,Fabindia,clothing,2383.58,99x37x22 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000760,Cycling Helmet,Puma,sports,7240.07,113x128x59 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000763,Graphic Tablet,Oneplus,Electronics,63147.97,27x12x34 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000767,Non-stick Cookware,Bombay Dyeing,home,1872.93,191x168x58 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000769,Face Wash,Maybelline,beauty,1336.76,30x131x73 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000770,Hockey Stick,Speedo,sports,11397.12,179x67x20 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000771,Smartwatch,Apple,Electronics,82270.8,159x101x13 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000773,Cleansing Balm,The Derma Co,beauty,2106.52,14x172x98 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000781,External Hard Drive,Oneplus,Electronics,60795.68,165x40x34 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000798,Golf Club,Puma,sports,10486.01,187x57x28 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000800,Stepladder,Hawkins,home,4472.64,129x53x72 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000815,Smartphone,Samsung,Electronics,88181.91,29x107x96 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000823,Folding Bed,Urban Ladder,Furniture,44313.99,35x64x67 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000824,Running Shoes,Adidas,sports,9325.57,149x190x27 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000836,Running Shoes,Adidas,clothing,2567.71,55x96x39 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000838,Mirror Stand,Urban Ladder,Furniture,39316.75,24x132x17 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000840,Hair Oil,Plum,beauty,1711.58,28x63x41 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000841,Face Wash,Lakme,beauty,1371.19,45x175x22 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000842,Eyeliner,Sugar Cosmetics,beauty,2613.67,29x55x45 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000844,External Hard Drive,Oneplus,Electronics,35395.98,49x179x18 cm,other,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000847,Laptop,Xiaomi,Electronics,75848.38,15x146x14 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000849,Wall Shelf,Urban Ladder,Furniture,29949.93,72x65x19 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000851,Bean Bag,Wakefit,Furniture,26951.91,176x123x63 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000855,Bluetooth Speaker,Lg,Electronics,26230.54,154x30x98 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000856,Stepladder,Milton,home,1272.2,36x57x6 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000860,Laptop,Dell,Electronics,72824.62,15x188x33 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000866,Camera,Sony,Electronics,48059.47,113x139x80 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000867,Dressing Table,Nilkamal,Furniture,46178.26,143x89x67 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000873,Makeup Brushes,Maybelline,beauty,1387.46,22x127x43 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000876,Yoga Mat,Reebok,sports,7312.92,49x195x19 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000883,Nail Polish,Lakme,beauty,1222.0,159x56x15 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000888,Sports Bottle,Reebok,sports,9502.3,172x172x37 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000890,Running Shoes,Adidas,clothing,2834.06,114x15x10 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000904,Air Freshener,Welspun,home,2603.55,145x177x100 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000905,Running Shoes,Adidas,clothing,3361.94,144x128x69 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000906,Swimming Goggles,Nivia,sports,9335.89,114x12x23 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000909,Hoodie,H&m,clothing,4253.96,117x61x33 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000912,Patio Chair,Wakefit,Furniture,22071.11,138x172x58 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000919,Three-Seater Sofa,Nilkamal,Furniture,29278.98,93x161x12 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000929,Noise Cancelling Headphones,Boat,Electronics,52732.13,44x128x34 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000930,Running Shoes,Adidas,sports,4572.25,10x13x8 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000935,Projector,Realme,Electronics,22394.41,164x133x87 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000944,Tracksuit,Adidas,clothing,1776.44,181x37x44 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000947,Tablet,Samsung,Electronics,66069.6,65x146x16 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000951,Hockey Stick,Reebok,sports,14429.29,172x41x8 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000972,T-shirt,H&m,clothing,2958.7,15x46x96 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000987,Formal Blazer,Roadster,clothing,4028.2,7x115x67 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000988,Wall Shelf,Ikea,Furniture,44708.69,105x88x41 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD000998,Mirror Stand,Wakefit,Furniture,33836.79,165x176x69 cm,Yellow,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001003,Laptop,Xiaomi,Electronics,81989.62,17x46x40 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001007,Ab Roller,Speedo,sports,12396.62,97x127x16 cm,other,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001014,Running Shoes,Adidas,sports,13009.53,57x33x17 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001024,Running Shoes,Nike,sports,9584.67,124x135x71 cm,White,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001035,Cleaning Mop,Bombay Dyeing,home,3851.37,112x8x57 cm,Blue,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001036,Sunscreen SPF 50,Nykaa,beauty,1183.17,6x107x6 cm,Black,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001037,Wardrobe,Sleepwell,Furniture,40905.03,115x127x33 cm,Red,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001038,Tracksuit,Adidas,sports,13876.88,164x192x31 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
PROD001041,Laptop,Xiaomi,Electronics,32653.34,150x91x49 cm,Green,products.csv,2026-04-27T11:46:50.401+05:30,2026-04-27T11:47:50.569+05:30
